jmaiz,CON_CAF,arf,0.3168
jmaiz,CON_COD,air,0.4224
jmaiz,CON_COD,arf,0.3168
jmaiz,CON_COG,air,0.3872
jmaiz,CON_COG,arf,0.3168
jmaiz,CRB_CRB,air,0.3872
jmaiz,CRB_CRB,arf,0.352
jmaiz,CRI_CRI,air,0.6336
jmaiz,CRI_CRI,arf,0.4752
jmaiz,CUB_CUB,air,0.7392
jmaiz,CUB_CUB,arf,0.4752
jmaiz,DAN_AUT,air,0.8448
jmaiz,DAN_AUT,arf,0.704
jmaiz,DAN_BGR,air,0.8448
jmaiz,DAN_BGR,arf,0.6336
jmaiz,DAN_CZE,air,0.8448
jmaiz,DAN_CZE,arf,0.704
jmaiz,DAN_DEU,air,0.8448
jmaiz,DAN_DEU,arf,0.704
jmaiz,DAN_HRV,air,0.7744
jmaiz,DAN_HRV,arf,0.704
jmaiz,DAN_HUN,air,0.8448
jmaiz,DAN_HUN,arf,0.6336
jmaiz,DAN_MDA,air,0.8448
jmaiz,DAN_MDA,arf,0.6336
jmaiz,DAN_OBN,air,0.8448
jmaiz,DAN_OBN,arf,0.6336
jmaiz,DAN_ROU,air,0.8448
jmaiz,DAN_ROU,arf,0.6336
jmaiz,DAN_SVK,air,0.8448
jmaiz,DAN_SVK,arf,0.6336
jmaiz,DAN_SVN,air,0.6336
jmaiz,DAN_SVN,arf,0.6336
jmaiz,DAN_TUR,air,0.6072
jmaiz,DAN_TUR,arf,0.4554
jmaiz,DAN_UKR,air,0.7128
jmaiz,DAN_UKR,arf,0.5346
jmaiz,DNI_BLR,air,0.8448
jmaiz,DNI_BLR,arf,0.6336
jmaiz,DNI_RUS,air,0.7128
jmaiz,DNI_RUS,arf,0.5346
jmaiz,DNI_UKR,air,0.7128
jmaiz,DNI_UKR,arf,0.5346
jmaiz,DOM_DOM,air,0.6336
jmaiz,DOM_DOM,arf,0.4752
jmaiz,EAC_BDI,air,0.5016
jmaiz,EAC_BDI,arf,0.3762
jmaiz,EAC_COD,air,0.4224
jmaiz,EAC_COD,arf,0.3168
jmaiz,EAC_RWA,air,0.5016
jmaiz,EAC_RWA,arf,0.3762
jmaiz,EAC_TZA,air,0.6688
jmaiz,EAC_TZA,arf,0.3762
jmaiz,EAU_AUS,air,0.6072
jmaiz,EAU_AUS,arf,0.506
jmaiz,EGH_IND,air,0.8712
jmaiz,EGH_IND,arf,0.8712
jmaiz,ELB_DEU,air,0.8448
jmaiz,ELB_DEU,arf,0.704
jmaiz,ELB_DNK,air,0.8448
jmaiz,ELB_DNK,arf,0.704
jmaiz,EME_CYP,air,0.8448
jmaiz,EME_CYP,arf,0.6336
jmaiz,EME_EGY,air,0.528
jmaiz,EME_EGY,arf,0.396
jmaiz,EME_ISR,air,0.8448
jmaiz,EME_ISR,arf,0.704
jmaiz,EME_JOR,air,0.7656
jmaiz,EME_JOR,arf,0.638
jmaiz,EME_LBN,air,0.7656
jmaiz,EME_LBN,arf,0.5742
jmaiz,EME_PSE,air,0.4576
jmaiz,EME_PSE,arf,0.352
jmaiz,EME_SYR,air,0.7656
jmaiz,EME_SYR,arf,0.5742
jmaiz,EME_TUR,air,0.6072
jmaiz,EME_TUR,arf,0.4554
jmaiz,FJI_FJI,air,0.4224
jmaiz,FJI_FJI,arf,0.352
jmaiz,FNP_FNP,air,0.8448
jmaiz,FNP_FNP,arf,0.6336
jmaiz,GAN_BGD,air,0.2904
jmaiz,GAN_BGD,arf,0.2178
jmaiz,GAN_CHM,air,0.7128
jmaiz,GAN_CHM,arf,0.5346
jmaiz,GAN_IND,air,0.8712
jmaiz,GAN_IND,arf,0.8712
jmaiz,GAN_NPL,air,0.528
jmaiz,GAN_NPL,arf,0.396
jmaiz,GBA_USA,air,1.584
jmaiz,GBA_USA,arf,1.584
jmaiz,GEO_GEO,air,0.66
jmaiz,GEO_GEO,arf,0.495
jmaiz,GLA_CAN,air,0.9856
jmaiz,GLA_CAN,arf,0.8448
jmaiz,GLA_USA,air,1.584
jmaiz,GLA_USA,arf,1.584
jmaiz,GOD_IND,air,0.8712
jmaiz,GOD_IND,arf,0.8712
jmaiz,GRC_GRC,air,0.8448
jmaiz,GRC_GRC,arf,0.704
jmaiz,GSA_GSA,air,0.7392
jmaiz,GSA_GSA,arf,0.4752
jmaiz,GTM_GTM,air,0.6336
jmaiz,GTM_GTM,arf,0.4752
jmaiz,HAI_CHM,air,0.7128
jmaiz,HAI_CHM,arf,0.5346
jmaiz,HND_HND,air,0.6336
jmaiz,HND_HND,arf,0.4752
jmaiz,HOA_ETH,air,0.5632
jmaiz,HOA_ETH,arf,0.3168
jmaiz,HOA_KEN,air,0.6688
jmaiz,HOA_KEN,arf,0.3762
jmaiz,HOA_SOM,air,0.4224
jmaiz,HOA_SOM,arf,0.3168
jmaiz,HTI_HTI,air,0.6336
jmaiz,HTI_HTI,arf,0.528
jmaiz,HUA_CHM,air,0.7128
jmaiz,HUA_CHM,arf,0.5346
jmaiz,HUN_CHM,air,0.7128
jmaiz,HUN_CHM,arf,0.5346
jmaiz,HWI_USA,air,1.584
jmaiz,HWI_USA,arf,1.584
jmaiz,IEC_IND,air,0.8712
jmaiz,IEC_IND,arf,0.8712
jmaiz,IND_CHM,air,0.7128
jmaiz,IND_CHM,arf,0.5346
jmaiz,IND_IND,air,0.8712
jmaiz,IND_IND,arf,0.8712
jmaiz,IND_PAK,air,0.7128
jmaiz,IND_PAK,arf,0.7128
jmaiz,INE_IDN,air,0.7128
jmaiz,INE_IDN,arf,0.5346
jmaiz,INW_IDN,air,0.7128
jmaiz,INW_IDN,arf,0.5346
jmaiz,IRL_IRL,air,0.8448
jmaiz,IRL_IRL,arf,0.6336
jmaiz,ISL_ISL,air,0.8448
jmaiz,ISL_ISL,arf,0.704
jmaiz,ITA_ITP,air,0.8448
jmaiz,ITA_ITP,arf,0.704
jmaiz,JAM_JAM,air,0.4224
jmaiz,JAM_JAM,arf,0.3168
jmaiz,JAP_JPN,air,0.396
jmaiz,JAP_JPN,arf,0.33
jmaiz,KAL_BWA,air,0.5104
jmaiz,KAL_BWA,arf,0.638
jmaiz,KAL_NAM,air,0.5104
jmaiz,KAL_NAM,arf,0.638
jmaiz,KAL_ZAF,air,0.8448
jmaiz,KAL_ZAF,arf,0.6336
jmaiz,KRI_IND,air,0.8712
jmaiz,KRI_IND,arf,0.8712
jmaiz,LAJ_CHM,air,0.7128
jmaiz,LAJ_CHM,arf,0.5346
jmaiz,LBA_KAZ,air,0.7128
jmaiz,LBA_KAZ,arf,0.5346
jmaiz,LBO_FRP,air,0.8448
jmaiz,LBO_FRP,arf,0.704
jmaiz,LCB_CAF,air,0.4224
jmaiz,LCB_CAF,arf,0.3168
jmaiz,LCB_CMR,air,0.3168
jmaiz,LCB_CMR,arf,0.3168
jmaiz,LCB_NER,air,0.4224
jmaiz,LCB_NER,arf,0.3168
jmaiz,LCB_NGA,air,1.0164
jmaiz,LCB_NGA,arf,0.726
jmaiz,LCB_TCD,air,0.4224
jmaiz,LCB_TCD,arf,0.3168
jmaiz,LIM_BWA,air,0.5104
jmaiz,LIM_BWA,arf,0.638
jmaiz,LIM_MOZ,air,0.8294
jmaiz,LIM_MOZ,arf,0.5742
jmaiz,LIM_ZAF,air,0.8448
jmaiz,LIM_ZAF,arf,0.6336
jmaiz,LIM_ZWE,air,0.8294
jmaiz,LIM_ZWE,arf,0.638
jmaiz,LMO_CHM,air,0.7128
jmaiz,LMO_CHM,arf,0.5346
jmaiz,LMO_MNG,air,0.4224
jmaiz,LMO_MNG,arf,0.3168
jmaiz,LTZ_KAZ,air,0.7128
jmaiz,LTZ_KAZ,arf,0.5346
jmaiz,LUN_IND,air,0.8712
jmaiz,LUN_IND,arf,0.8712
jmaiz,MAD_MDG,air,0.7656
jmaiz,MAD_MDG,arf,0.5742
jmaiz,MAT_IND,air,0.8712
jmaiz,MAT_IND,arf,0.8712
jmaiz,MAU_AUS,air,0.6072
jmaiz,MAU_AUS,arf,0.506
jmaiz,MCK_CAN,air,0.9856
jmaiz,MCK_CAN,arf,0.8448
jmaiz,MEK_KHM,air,0.4224
jmaiz,MEK_KHM,arf,0.2376
jmaiz,MEK_LAO,air,0.4224
jmaiz,MEK_LAO,arf,0.2376
jmaiz,MEK_MMR,air,0.4224
jmaiz,MEK_MMR,arf,0.3168
jmaiz,MEK_THA,air,0.4752
jmaiz,MEK_THA,arf,0.3564
jmaiz,MEK_VNM,air,0.4752
jmaiz,MEK_VNM,arf,0.3564
jmaiz,MHN_IND,air,0.8712
jmaiz,MHN_IND,arf,0.8712
jmaiz,MIM_MEX,air,0.924
jmaiz,MIM_MEX,arf,0.77
jmaiz,MIS_USA,air,1.584
jmaiz,MIS_USA,arf,1.584
jmaiz,MOU_USA,air,1.584
jmaiz,MOU_USA,arf,1.584
jmaiz,NAC_DZA,air,0.7656
jmaiz,NAC_DZA,arf,0.5742
jmaiz,NAC_EGY,air,0.528
jmaiz,NAC_EGY,arf,0.396
jmaiz,NAC_LBY,air,0.7656
jmaiz,NAC_LBY,arf,0.5742
jmaiz,NAC_TUN,air,0.7656
jmaiz,NAC_TUN,arf,0.638
jmaiz,NEB_BRA,air,0.9504
jmaiz,NEB_BRA,arf,0.7128
jmaiz,NER_RUS,air,0.7128
jmaiz,NER_RUS,arf,0.5346
jmaiz,NIC_NIC,air,0.6336
jmaiz,NIC_NIC,arf,0.4752
jmaiz,NIG_BEN,air,0.4224
jmaiz,NIG_BEN,arf,0.3168
jmaiz,NIG_BFA,air,0.4224
jmaiz,NIG_BFA,arf,0.3168
jmaiz,NIG_CIV,air,0.4224
jmaiz,NIG_CIV,arf,0.3168
jmaiz,NIG_CMR,air,0.3168
jmaiz,NIG_CMR,arf,0.3168
jmaiz,NIG_GIN,air,0.4224
jmaiz,NIG_GIN,arf,0.3168
jmaiz,NIG_MLI,air,0.4224
jmaiz,NIG_MLI,arf,0.3168
jmaiz,NIG_NER,air,0.4224
jmaiz,NIG_NER,arf,0.3168
jmaiz,NIG_NGA,air,1.0164
jmaiz,NIG_NGA,arf,0.726
jmaiz,NIG_TCD,air,0.4224
jmaiz,NIG_TCD,arf,0.3168
jmaiz,NKP_PRK,air,0.4224
jmaiz,NKP_PRK,arf,0.3168
jmaiz,NLL_DJI,air,0.3344
jmaiz,NLL_DJI,arf,0.3762
jmaiz,NLL_EGY,air,0.528
jmaiz,NLL_EGY,arf,0.396
jmaiz,NLL_ERI,air,0.4928
jmaiz,NLL_ERI,arf,0.3168
jmaiz,NLL_ETH,air,0.5632
jmaiz,NLL_ETH,arf,0.3168
jmaiz,NLL_SDN,air,0.4224
jmaiz,NLL_SDN,arf,0.3168
jmaiz,NLL_UGA,air,0.5852
jmaiz,NLL_UGA,arf,0.3762
jmaiz,NOR_NOR,air,0.8448
jmaiz,NOR_NOR,arf,0.704
jmaiz,NWA_MOR,air,0.7656
jmaiz,NWA_MOR,arf,0.5742
jmaiz,NWA_MRT,air,0.4224
jmaiz,NWA_MRT,arf,0.352
jmaiz,NWS_COL,air,0.5544
jmaiz,NWS_COL,arf,0.4158
jmaiz,NWS_ECU,air,0.6336
jmaiz,NWS_ECU,arf,0.4752
jmaiz,NZE_NZL,air,0.8448
jmaiz,NZE_NZL,arf,0.6336
jmaiz,OAO_OAO,air,0.3168
jmaiz,OAO_OAO,arf,0.3168
jmaiz,OBB_CHM,air,0.7128
jmaiz,OBB_CHM,arf,0.5346
jmaiz,OBB_KAZ,air,0.7128
jmaiz,OBB_KAZ,arf,0.5346
jmaiz,OBB_RUS,air,0.7128
jmaiz,OBB_RUS,arf,0.5346
jmaiz,ODE_DEU,air,0.8448
jmaiz,ODE_DEU,arf,0.704
jmaiz,ODE_POL,air,0.8448
jmaiz,ODE_POL,arf,0.704
jmaiz,ODE_RUS,air,0.7128
jmaiz,ODE_RUS,arf,0.5346
jmaiz,OHI_USA,air,1.584
jmaiz,OHI_USA,arf,1.584
jmaiz,OIO_OIO,air,0.4224
jmaiz,OIO_OIO,arf,0.352
jmaiz,OPO_OPO,air,0.4224
jmaiz,OPO_OPO,arf,0.3168
jmaiz,ORA_LSO,air,0.7656
jmaiz,ORA_LSO,arf,0.638
jmaiz,ORA_NAM,air,0.5104
jmaiz,ORA_NAM,arf,0.638
jmaiz,ORA_ZAF,air,0.8448
jmaiz,ORA_ZAF,arf,0.6336
jmaiz,ORI_COL,air,0.5544
jmaiz,ORI_COL,arf,0.4158
jmaiz,ORI_VEN,air,0.6336
jmaiz,ORI_VEN,arf,0.4752
jmaiz,PAN_PAN,air,0.6336
jmaiz,PAN_PAN,arf,0.4752
jmaiz,PAO_PNG,air,0.4224
jmaiz,PAO_PNG,arf,0.3168
jmaiz,PAR_ARG,air,1.2672
jmaiz,PAR_ARG,arf,0.9504
jmaiz,PAR_BOL,air,0.6336
jmaiz,PAR_BOL,arf,0.4752
jmaiz,PAR_BRA,air,0.9504
jmaiz,PAR_BRA,arf,0.7128
jmaiz,PAR_PRY,air,0.6336
jmaiz,PAR_PRY,arf,0.4752
jmaiz,PEC_PER,air,0.6336
jmaiz,PEC_PER,arf,0.4752
jmaiz,PHI_PHL,air,0.4488
jmaiz,PHI_PHL,arf,0.3366
jmaiz,PRT_PRT,air,0.8448
jmaiz,PRT_PRT,arf,0.6336
jmaiz,RAP_RAP,air,0.7656
jmaiz,RAP_RAP,arf,0.5742
jmaiz,RHI_BLX,air,0.8448
jmaiz,RHI_BLX,arf,0.704
jmaiz,RHI_CHP,air,0.8448
jmaiz,RHI_CHP,arf,0.704
jmaiz,RHI_DEU,air,0.8448
jmaiz,RHI_DEU,arf,0.704
jmaiz,RHI_FRP,air,0.8448
jmaiz,RHI_FRP,arf,0.704
jmaiz,RHI_NLD,air,0.8448
jmaiz,RHI_NLD,arf,0.6336
jmaiz,RHO_FRP,air,0.8448
jmaiz,RHO_FRP,arf,0.704
jmaiz,RIC_ARG,air,1.2672
jmaiz,RIC_ARG,arf,0.9504
jmaiz,RIG_MEX,air,0.924
jmaiz,RIG_MEX,arf,0.77
jmaiz,RIG_USA,air,1.584
jmaiz,RIG_USA,arf,1.584
jmaiz,RRS_RUS,air,0.7128
jmaiz,RRS_RUS,arf,0.5346
jmaiz,RVE_VEN,air,0.6336
jmaiz,RVE_VEN,arf,0.4752
jmaiz,RVN_VNM,air,0.4752
jmaiz,RVN_VNM,arf,0.3564
jmaiz,RWI_CAN,air,0.9856
jmaiz,RWI_CAN,arf,0.8448
jmaiz,RWI_USA,air,1.584
jmaiz,RWI_USA,arf,1.584
jmaiz,SAC_SWZ,air,1.16116
jmaiz,SAC_SWZ,arf,0.638
jmaiz,SAC_ZAF,air,0.8448
jmaiz,SAC_ZAF,arf,0.6336
jmaiz,SAF_MOZ,air,0.8294
jmaiz,SAF_MOZ,arf,0.5742
jmaiz,SAF_TZA,air,0.6688
jmaiz,SAF_TZA,arf,0.3762
jmaiz,SAF_ZWE,air,0.8294
jmaiz,SAF_ZWE,arf,0.638
jmaiz,SAH_DZA,air,0.7656
jmaiz,SAH_DZA,arf,0.5742
jmaiz,SAH_EGY,air,0.528
jmaiz,SAH_EGY,arf,0.396
jmaiz,SAH_LBY,air,0.7656
jmaiz,SAH_LBY,arf,0.5742
jmaiz,SAH_MLI,air,0.4224
jmaiz,SAH_MLI,arf,0.3168
jmaiz,SAH_MOR,air,0.7656
jmaiz,SAH_MOR,arf,0.5742
jmaiz,SAH_MRT,air,0.4224
jmaiz,SAH_MRT,arf,0.352
jmaiz,SAH_NER,air,0.4224
jmaiz,SAH_NER,arf,0.3168
jmaiz,SAH_SDN,air,0.4224
jmaiz,SAH_SDN,arf,0.3168
jmaiz,SAH_TCD,air,0.4224
jmaiz,SAH_TCD,arf,0.3168
jmaiz,SAL_ARG,air,1.2672
jmaiz,SAL_ARG,arf,0.9504
jmaiz,SAN_BRA,air,0.9504
jmaiz,SAN_BRA,arf,0.7128
jmaiz,SAU_SAU,air,0.7656
jmaiz,SAU_SAU,arf,0.5742
jmaiz,SAY_IND,air,0.8712
jmaiz,SAY_IND,arf,0.8712
jmaiz,SEI_FRP,air,0.8448
jmaiz,SEI_FRP,arf,0.704
jmaiz,SEN_GIN,air,0.4224
jmaiz,SEN_GIN,arf,0.3168
jmaiz,SEN_MLI,air,0.4224
jmaiz,SEN_MLI,arf,0.3168
jmaiz,SEN_MRT,air,0.4224
jmaiz,SEN_MRT,arf,0.352
jmaiz,SEN_SEN,air,0.4224
jmaiz,SEN_SEN,arf,0.3168
jmaiz,SEU_USA,air,1.584
jmaiz,SEU_USA,arf,1.584
jmaiz,SKP_KOR,air,0.396
jmaiz,SKP_KOR,arf,0.33
jmaiz,SLB_SLB,air,0.4224
jmaiz,SLB_SLB,arf,0.3168
jmaiz,SLV_SLV,air,0.6336
jmaiz,SLV_SLV,arf,0.4752
jmaiz,SON_CHM,air,0.7128
jmaiz,SON_CHM,arf,0.5346
jmaiz,SPP_SPP,air,0.8448
jmaiz,SPP_SPP,arf,0.704
jmaiz,SRL_LKA,air,0.528
jmaiz,SRL_LKA,arf,0.396
jmaiz,SWE_SWE,air,0.8448
jmaiz,SWE_SWE,arf,0.704
jmaiz,SYD_KAZ,air,0.7128
jmaiz,SYD_KAZ,arf,0.5346
jmaiz,SYD_KGZ,air,0.7128
jmaiz,SYD_KGZ,arf,0.5346
jmaiz,SYD_TJK,air,0.7128
jmaiz,SYD_TJK,arf,0.5346
jmaiz,SYD_UZB,air,0.7128
jmaiz,SYD_UZB,arf,0.5346
jmaiz,TIE_ARG,air,1.2672
jmaiz,TIE_ARG,arf,0.9504
jmaiz,TIG_IRN,air,0.7656
jmaiz,TIG_IRN,arf,0.638
jmaiz,TIG_IRQ,air,0.7656
jmaiz,TIG_IRQ,arf,0.638
jmaiz,TIG_SYR,air,0.7656
jmaiz,TIG_SYR,arf,0.5742
jmaiz,TIG_TUR,air,0.6072
jmaiz,TIG_TUR,arf,0.4554
jmaiz,TLS_TLS,air,0.4576
jmaiz,TLS_TLS,arf,0.3168
jmaiz,TMM_BGD,air,0.2904
jmaiz,TMM_BGD,arf,0.2178
jmaiz,TMM_MMR,air,0.4224
jmaiz,TMM_MMR,arf,0.3168
jmaiz,TMM_MYS,air,0.396
jmaiz,TMM_MYS,arf,0.33
jmaiz,TMM_OSA,air,0.3432
jmaiz,TMM_OSA,arf,0.2376
jmaiz,TMM_THA,air,0.4752
jmaiz,TMM_THA,arf,0.3564
jmaiz,TOC_BRA,air,0.9504
jmaiz,TOC_BRA,arf,0.7128
jmaiz,TWN_CHM,air,0.7128
jmaiz,TWN_CHM,arf,0.5346
jmaiz,UKP_UKP,air,0.8448
jmaiz,UKP_UKP,arf,0.6336
jmaiz,UME_MEX,air,0.924
jmaiz,UME_MEX,arf,0.77
jmaiz,UMO_MNG,air,0.4224
jmaiz,UMO_MNG,arf,0.3168
jmaiz,UMO_RUS,air,0.7128
jmaiz,UMO_RUS,arf,0.5346
jmaiz,URA_KAZ,air,0.7128
jmaiz,URA_KAZ,arf,0.5346
jmaiz,URA_RUS,air,0.7128
jmaiz,URA_RUS,arf,0.5346
jmaiz,URA_TKM,air,0.7128
jmaiz,URA_TKM,arf,0.5346
jmaiz,URU_BRA,air,0.9504
jmaiz,URU_BRA,arf,0.7128
jmaiz,URU_URY,air,0.6336
jmaiz,URU_URY,arf,0.4752
jmaiz,USN_USA,air,1.584
jmaiz,USN_USA,arf,1.584
jmaiz,VOG_RUS,air,0.7128
jmaiz,VOG_RUS,arf,0.5346
jmaiz,VOT_BEN,air,0.4224
jmaiz,VOT_BEN,arf,0.3168
jmaiz,VOT_BFA,air,0.4224
jmaiz,VOT_BFA,arf,0.3168
jmaiz,VOT_CIV,air,0.4224
jmaiz,VOT_CIV,arf,0.3168
jmaiz,VOT_GHA,air,0.5632
jmaiz,VOT_GHA,arf,0.3168
jmaiz,VOT_MLI,air,0.4224
jmaiz,VOT_MLI,arf,0.3168
jmaiz,VOT_TGO,air,0.4224
jmaiz,VOT_TGO,arf,0.3168
jmaiz,VUT_VUT,air,0.4224
jmaiz,VUT_VUT,arf,0.352
jmaiz,WAC_CIV,air,0.4224
jmaiz,WAC_CIV,arf,0.3168
jmaiz,WAC_GIN,air,0.4224
jmaiz,WAC_GIN,arf,0.3168
jmaiz,WAC_GMB,air,0.2816
jmaiz,WAC_GMB,arf,0.352
jmaiz,WAC_GNB,air,0.4224
jmaiz,WAC_GNB,arf,0.3168
jmaiz,WAC_LBR,air,0.2816
jmaiz,WAC_LBR,arf,0.352
jmaiz,WAC_SEN,air,0.4224
jmaiz,WAC_SEN,arf,0.3168
jmaiz,WAC_SLE,air,0.4224
jmaiz,WAC_SLE,arf,0.3168
jmaiz,WAI_AFG,air,0.528
jmaiz,WAI_AFG,arf,0.396
jmaiz,WAI_IRN,air,0.7656
jmaiz,WAI_IRN,arf,0.638
jmaiz,WAI_PAK,air,0.7128
jmaiz,WAI_PAK,arf,0.7128
jmaiz,WAI_TKM,air,0.7128
jmaiz,WAI_TKM,arf,0.5346
jmaiz,WAU_AUS,air,0.6072
jmaiz,WAU_AUS,arf,0.506
jmaiz,WGM_USA,air,1.584
jmaiz,WGM_USA,arf,1.584
jmaiz,YEM_YEM,air,0.7656
jmaiz,YEM_YEM,arf,0.5742
jmaiz,YEN_RUS,air,0.7128
jmaiz,YEN_RUS,arf,0.5346
jmaiz,YHE_CHM,air,0.7128
jmaiz,YHE_CHM,arf,0.5346
jmaiz,YRD_CHM,air,0.7128
jmaiz,YRD_CHM,arf,0.5346
jmaiz,YRD_VNM,air,0.4752
jmaiz,YRD_VNM,arf,0.3564
jmaiz,YUC_MEX,air,0.924
jmaiz,YUC_MEX,arf,0.77
jmaiz,ZAM_AGO,air,0.7656
jmaiz,ZAM_AGO,arf,0.5742
jmaiz,ZAM_BWA,air,0.5104
jmaiz,ZAM_BWA,arf,0.638
jmaiz,ZAM_COD,air,0.4224
jmaiz,ZAM_COD,arf,0.3168
jmaiz,ZAM_MOZ,air,0.8294
jmaiz,ZAM_MOZ,arf,0.5742
jmaiz,ZAM_MWI,air,0.8932
jmaiz,ZAM_MWI,arf,0.5742
jmaiz,ZAM_NAM,air,0.5104
jmaiz,ZAM_NAM,arf,0.638
jmaiz,ZAM_TZA,air,0.6688
jmaiz,ZAM_TZA,arf,0.3762
jmaiz,ZAM_ZMB,air,0.957
jmaiz,ZAM_ZMB,arf,0.5742
jmaiz,ZAM_ZWE,air,0.8294
jmaiz,ZAM_ZWE,arf,0.638
jmaiz,ZHJ_CHM,air,0.7128
jmaiz,ZHJ_CHM,arf,0.5346
jmill,ALB_ALB,air,0.8064
jmill,ALB_ALB,arf,0.672
jmill,ALK_USA,air,0.72
jmill,ALK_USA,arf,0.72
jmill,AMA_BOL,air,0.8352
jmill,AMA_BOL,arf,0.6264
jmill,AMA_BRA,air,0.864
jmill,AMA_BRA,arf,0.648
jmill,AMA_COL,air,0.8352
jmill,AMA_COL,arf,0.6264
jmill,AMA_ECU,air,0.8352
jmill,AMA_ECU,arf,0.6264
jmill,AMA_PER,air,0.8352
jmill,AMA_PER,arf,0.6264
jmill,AMD_AFG,air,0.5184
jmill,AMD_AFG,arf,0.3888
jmill,AMD_TJK,air,0.6048
jmill,AMD_TJK,arf,0.4536
jmill,AMD_TKM,air,0.6048
jmill,AMD_TKM,arf,0.4536
jmill,AMD_UZB,air,0.6048
jmill,AMD_UZB,arf,0.4536
jmill,AMR_CHM,air,0.5184
jmill,AMR_CHM,arf,0.3888
jmill,AMR_RUS,air,0.6048
jmill,AMR_RUS,arf,0.4536
jmill,ARA_IRQ,air,0.72
jmill,ARA_IRQ,arf,0.6
jmill,ARK_USA,air,0.72
jmill,ARK_USA,arf,0.72
jmill,ARM_ARM,air,0.6048
jmill,ARM_ARM,arf,0.4536
jmill,AZE_AZE,air,0.6048
jmill,AZE_AZE,arf,0.4536
jmill,BAL_BLT,air,0.6048
jmill,BAL_BLT,arf,0.504
jmill,BAL_RUS,air,0.6048
jmill,BAL_RUS,arf,0.4536
jmill,BLA_RUS,air,0.6048
jmill,BLA_RUS,arf,0.4536
jmill,BLA_TUR,air,0.864
jmill,BLA_TUR,arf,0.648
jmill,BLA_UKR,air,0.6048
jmill,BLA_UKR,arf,0.4536
jmill,BLZ_BLZ,air,0.8352
jmill,BLZ_BLZ,arf,0.6264
jmill,BRT_BGD,air,0.4896
jmill,BRT_BGD,arf,0.3672
jmill,BRT_BTN,air,0.5184
jmill,BRT_BTN,arf,0.3888
jmill,BRT_CHM,air,0.5184
jmill,BRT_CHM,arf,0.3888
jmill,BRT_IND,air,0.6336
jmill,BRT_IND,arf,0.6336
jmill,CAF_AGO,air,0.8352
jmill,CAF_AGO,arf,0.6264
jmill,CAF_CAF,air,0.8928
jmill,CAF_CAF,arf,0.6696
jmill,CAF_CMR,air,0.6696
jmill,CAF_CMR,arf,0.6696
jmill,CAF_COG,air,0.8184
jmill,CAF_COG,arf,0.6696
jmill,CAF_GAB,air,0.6696
jmill,CAF_GAB,arf,0.6696
jmill,CAF_GNQ,air,0.8928
jmill,CAF_GNQ,arf,0.6696
jmill,CAF_NAM,air,0.5568
jmill,CAF_NAM,arf,0.696
jmill,CAL_USA,air,0.72
jmill,CAL_USA,arf,0.72
jmill,CAN_CAN,air,0.9408
jmill,CAN_CAN,arf,0.8064
jmill,CAU_AUS,air,0.8352
jmill,CAU_AUS,arf,0.696
jmill,CAV_IND,air,0.6336
jmill,CAV_IND,arf,0.6336
jmill,CHC_CHL,air,0.8352
jmill,CHC_CHL,arf,0.6264
jmill,CHJ_CHM,air,0.5184
jmill,CHJ_CHM,arf,0.3888
jmill,CHO_IND,air,0.6336
jmill,CHO_IND,arf,0.6336
jmill,CHU_KAZ,air,0.6048
jmill,CHU_KAZ,arf,0.4536
jmill,CHU_KGZ,air,0.6048
jmill,CHU_KGZ,arf,0.4536
jmill,COB_CAN,air,0.9408
jmill,COB_CAN,arf,0.8064
jmill,COB_USA,air,0.72
jmill,COB_USA,arf,0.72
jmill,COL_USA,air,0.72
jmill,COL_USA,arf,0.72
jmill,CON_AGO,air,0.8352
jmill,CON_AGO,arf,0.6264
jmill,CON_CAF,air,0.8928
jmill,CON_CAF,arf,0.6696
jmill,CON_COD,air,0.8928
jmill,CON_COD,arf,0.6696
jmill,CON_COG,air,0.8184
jmill,CON_COG,arf,0.6696
jmill,CRB_CRB,air,0.44
jmill,CRB_CRB,arf,0.4
jmill,CRI_CRI,air,0.8352
jmill,CRI_CRI,arf,0.6264
jmill,CUB_CUB,air,0.9744
jmill,CUB_CUB,arf,0.6264
jmill,DAN_AUT,air,1.0368
jmill,DAN_AUT,arf,0.864
jmill,DAN_BGR,air,0.8064
jmill,DAN_BGR,arf,0.6048
jmill,DAN_CZE,air,0.8064
jmill,DAN_CZE,arf,0.672
jmill,DAN_DEU,air,1.0368
jmill,DAN_DEU,arf,0.864
jmill,DAN_HRV,air,0.7392
jmill,DAN_HRV,arf,0.672
jmill,DAN_HUN,air,0.8064
jmill,DAN_HUN,arf,0.6048
jmill,DAN_MDA,air,0.8064
jmill,DAN_MDA,arf,0.6048
jmill,DAN_OBN,air,0.8064
jmill,DAN_OBN,arf,0.6048
jmill,DAN_ROU,air,0.8064
jmill,DAN_ROU,arf,0.6048
jmill,DAN_SVK,air,0.8064
jmill,DAN_SVK,arf,0.6048
jmill,DAN_SVN,air,0.6048
jmill,DAN_SVN,arf,0.6048
jmill,DAN_TUR,air,0.864
jmill,DAN_TUR,arf,0.648
jmill,DAN_UKR,air,0.6048
jmill,DAN_UKR,arf,0.4536
jmill,DNI_BLR,air,0.6048
jmill,DNI_BLR,arf,0.4536
jmill,DNI_RUS,air,0.6048
jmill,DNI_RUS,arf,0.4536
jmill,DNI_UKR,air,0.6048
